population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,105,Antigua and Barbuda,1,Male,27,Age-standardized,515,Asthma,3,Rate,2023,1.8176216335177715,2.5781756135853797,1.2431586263737195
1,All Population,1,Deaths,105,Antigua and Barbuda,2,Female,27,Age-standardized,515,Asthma,3,Rate,2023,1.8320860963967827,2.3757503156961617,1.3583516345062583
1,All Population,1,Deaths,105,Antigua and Barbuda,1,Male,39,0-14 years,515,Asthma,1,Number,2023,0.006742232114309848,0.010140534901711611,0.004053892105919925
1,All Population,1,Deaths,105,Antigua and Barbuda,2,Female,39,0-14 years,515,Asthma,1,Number,2023,0.006266535689595512,0.009146937127907291,0.004171770979823097
1,All Population,1,Deaths,105,Antigua and Barbuda,1,Male,39,0-14 years,515,Asthma,2,Percent,2023,0.001137707136122926,0.0016707050292939563,0.0007119064182312302
1,All Population,1,Deaths,105,Antigua and Barbuda,2,Female,39,0-14 years,515,Asthma,2,Percent,2023,0.0013887014439951124,0.0020288795006138676,0.0009304007684106069
1,All Population,1,Deaths,105,Antigua and Barbuda,1,Male,39,0-14 years,515,Asthma,3,Rate,2023,0.08047205894830542,0.12103257623627746,0.04838531794615488
1,All Population,1,Deaths,105,Antigua and Barbuda,2,Female,39,0-14 years,515,Asthma,3,Rate,2023,0.07743908389506221,0.11303381433013009,0.05155290560841911
1,All Population,1,Deaths,140,Bahrain,1,Male,22,All ages,515,Asthma,1,Number,2023,14.16987791419976,28.539289435566065,6.8750566967384215
1,All Population,1,Deaths,140,Bahrain,2,Female,22,All ages,515,Asthma,1,Number,2023,19.645380022165977,39.823470726895295,9.272694463317505
1,All Population,1,Deaths,140,Bahrain,1,Male,22,All ages,515,Asthma,2,Percent,2023,0.004626200718798322,0.009222978026019464,0.0022887185121192675
1,All Population,1,Deaths,140,Bahrain,2,Female,22,All ages,515,Asthma,2,Percent,2023,0.011979016072633021,0.024323109301953066,0.005681776934104416
